Running Pinball Re=100 for 50000 steps (t=500s)
  PNGs    -> snapshots/ every 10 steps
  Scalars -> pinball_timeseries.h5

  t=  378.0s | CD1=0.9805 | CL2=0.12389 | CL2_std(500)=0.0080 | reward=-0.03684
  t=  380.0s | CD1=0.9805 | CL2=0.12358 | CL2_std(500)=0.0096 | reward=-0.03689
  t=  382.0s | CD1=0.9813 | CL2=0.10000 | CL2_std(500)=0.0088 | reward=-0.03688
  t=  384.0s | CD1=0.9810 | CL2=0.10161 | CL2_std(500)=0.0114 | reward=-0.03680
  t=  386.0s | CD1=0.9804 | CL2=0.11484 | CL2_std(500)=0.0047 | reward=-0.03679
  t=  388.0s | CD1=0.9800 | CL2=0.12941 | CL2_std(500)=0.0104 | reward=-0.03684
  t=  390.0s | CD1=0.9806 | CL2=0.11066 | CL2_std(500)=0.0069 | reward=-0.03688
  t=  392.0s | CD1=0.9810 | CL2=0.09844 | CL2_std(500)=0.0119 | reward=-0.03682
  t=  394.0s | CD1=0.9805 | CL2=0.10671 | CL2_std(500)=0.0070 | reward=-0.03677
  t=  396.0s | CD1=0.9800 | CL2=0.12465 | CL2_std(500)=0.0080 | reward=-0.03680
  t=  398.0s | CD1=0.9801 | CL2=0.12458 | CL2_std(500)=0.0098 | reward=-0.03686
  t=  400.0s | CD1=0.9808 | CL2=0.10119 | CL2_std(500)=0.0087 | reward=-0.03685
  t=  402.0s | CD1=0.9808 | CL2=0.10084 | CL2_std(500)=0.0116 | reward=-0.03678
  t=  404.0s | CD1=0.9803 | CL2=0.11415 | CL2_std(500)=0.0044 | reward=-0.03678
  t=  406.0s | CD1=0.9800 | CL2=0.13074 | CL2_std(500)=0.0109 | reward=-0.03684
  t=  408.0s | CD1=0.9805 | CL2=0.11260 | CL2_std(500)=0.0076 | reward=-0.03688
  t=  410.0s | CD1=0.9810 | CL2=0.09826 | CL2_std(500)=0.0121 | reward=-0.03683
  t=  412.0s | CD1=0.9808 | CL2=0.10482 | CL2_std(500)=0.0079 | reward=-0.03678
  t=  414.0s | CD1=0.9803 | CL2=0.12457 | CL2_std(500)=0.0078 | reward=-0.03683
  t=  416.0s | CD1=0.9803 | CL2=0.12648 | CL2_std(500)=0.0111 | reward=-0.03688
