episode,elapsed_s,ep_reward,cd,drag_reduction_pct,f0,cd1,cd2,cd3,cl2,cl3,policy_loss,value_loss,entropy
124,32067.7,308.8685978188629,2.8972924727201463,18.506635947415074,0.016666666666666666,0.911946662068367,1.1157998257875443,0.869545984864235,1.0715047738949457,-1.1537874003251394,-0.03458390099306901,0.04095509559625671,5.105142588842483
125,32165.9,303.8172972156315,2.906831517616908,18.238327219247253,0.016666666666666666,0.9231811169783274,1.1154177908102672,0.8682326098283132,1.044781009554863,-1.1663830830653508,-0.05147693919517645,0.039792062699552475,5.106605789525722
126,32258.8,305.7367884456028,2.90205088108778,18.372794193755194,0.016666666666666666,0.9271477557222049,1.1251311967770259,0.8497719285885493,1.051164699991544,-1.1863038132588068,-0.011051640370404804,0.02083591078701136,5.10820736251511
127,32349.2,308.2850335672621,2.905032104452451,18.28894007020131,0.03333333333333333,0.9280177851517996,1.1352733596165976,0.841740959684054,1.0699312337239584,-1.1780268295605978,-0.023213807386575174,0.02184756215448018,5.110457264009069
128,32439.5,305.19842001167416,2.9078859963019688,18.208667453732907,0.016666666666666666,0.9351952721675237,1.1353832993904749,0.8373074247439702,1.052517896493276,-1.1846006629864374,-0.022006043938524796,0.03277554211319622,5.123752294164715
129,32529.5,305.3599030300752,2.8989047532280288,18.461286655405086,0.016666666666666666,0.9249675449728966,1.127310507496198,0.846626700758934,1.0450710048278173,-1.1854671919345856,-0.0067603909315503375,0.020497396830659435,5.141154118946621
130,32620.0,310.08209407263,2.8904637170831364,18.698711229559617,0.016666666666666666,0.9245132799943289,1.1261073003212612,0.8398431367675463,1.066967459321022,-1.1863841807842255,-0.015424994676298386,0.015769101006004052,5.159035914653057
131,32710.2,307.77047645223314,2.9083054000139237,18.196870709115252,0.05,0.9334929866592089,1.1369278570016226,0.8378845563530922,1.0705681204795838,-1.1762860055764517,-0.03298335012048483,0.0219915671646595,5.170089694976807
132,32800.5,302.8745792290463,2.909456575810909,18.164491103260616,0.016666666666666666,0.9313660099109013,1.1339701827367146,0.8441203831632932,1.0432480901479722,-1.178070371747017,-0.011179361669790177,0.029665664985117052,5.17370825397725
133,32890.5,306.4782062165718,2.9012815170486768,18.39443441969647,0.016666666666666666,0.9305638443430265,1.1321571077903112,0.8385605649153391,1.0531446367502213,-1.1948524578412374,-0.03476162414664208,0.006565744472570273,5.17527604458937
134,32980.8,308.7137139762179,2.906091025074323,18.259155364461886,0.016666666666666666,0.9315612589319547,1.1401175794998806,0.8344121866424878,1.0724377177158992,-1.1892265427112578,-0.016667106520537645,0.019749621107970197,5.196948224551057
135,33071.3,305.1302811295457,2.910549576083819,18.133747824841727,0.016666666666666666,0.9361766811211903,1.1388310352961222,0.8355418596665064,1.0561123249928157,-1.191639766295751,0.07165590550714326,0.01863547098976605,5.212674177966072
136,33161.3,302.7934158105833,2.90852850317955,18.190595392533005,0.016666666666666666,0.9266643114884694,1.1336086225509643,0.8482555691401164,1.0396560477217038,-1.197497288187345,-0.00815750372906526,0.039469560971927074,5.208033448173886
137,33251.1,309.2569232671783,2.899602449834347,18.441662249490843,0.016666666666666666,0.9241339976588885,1.1322078341245652,0.8432606180508931,1.0679289784034094,-1.1900908895333608,-0.011666113991410501,0.04572108354900153,5.210893425890195
138,33341.4,307.4522160189905,2.9043025879065194,18.309459488941314,0.016666666666666666,0.9300044429302216,1.1315855729579924,0.8427125720183054,1.0625131444136302,-1.1838721573352813,-0.01927313971022765,0.02767432751134038,5.213982241948446
139,33431.5,309.95310082610945,2.887242247859637,18.789322849438083,0.016666666666666666,0.9257408293088277,1.1224075490236283,0.839093869527181,1.063072580297788,-1.1801199918985368,-0.00138448695288905,0.012658311843422922,5.217828825010476
140,33521.9,313.82808563705,2.8748012592395145,19.13925576934169,0.016666666666666666,0.921615232427915,1.1182984962066014,0.8348875306049983,1.0705329430103303,-1.1889205743869147,-0.012178611479640946,0.019453516545316834,5.220182148490365
141,33612.3,312.9386059732507,2.8855118811130525,18.837993602754022,0.016666666666666666,0.9171808207035065,1.119064418474833,0.8492666419347127,1.0797927856445313,-1.1729047669967017,-0.03760811181933577,0.021194203280663088,5.23421135589258
142,33702.7,311.0983563697212,2.884809506038825,18.85774960190303,0.016666666666666666,0.9145670659343401,1.1053695199886957,0.8648729201157888,1.0674356498320898,-1.164946081240972,-0.00484395313330672,0.05055702645331621,5.240418806943026
143,33792.3,310.66023266791876,2.8844646269083025,18.867450162271872,0.016666666666666666,0.9145854354898135,1.1037368422746658,0.866142349143823,1.068434183994929,-1.1593807260195415,-0.0264771949790471,0.03165839253165198,5.248271093300894
144,33882.5,313.42489432809145,2.88269937535127,18.917102135324683,0.03333333333333333,0.9221450488766034,1.1186211280028024,0.8419331984718641,1.0786191513140997,-1.1757592763503393,-0.060497687696808515,0.01171777987231811,5.254752240999781
145,33973.0,309.0906756968073,2.8907258640726408,18.691337710920376,0.016666666666666666,0.9267203868428866,1.1210103714466095,0.8429951057831446,1.059653346935908,-1.1737718536456425,0.016739028821310658,0.016993059072731517,5.255187834341695
146,34063.4,308.9221325973368,2.884879609644413,18.855777768301362,0.016666666666666666,0.9331783927480379,1.1248562397559483,0.8268449771404266,1.0517807948589324,-1.1897155626614888,-0.02592797346156219,0.008210099087466068,5.261346278519466
147,34153.2,312.53227075388577,2.8818232557177543,18.941745120774023,0.016666666666666666,0.9210926898320516,1.124248567223549,0.8364819986621539,1.0750638329982758,-1.1771308120091757,-0.015267842999574814,0.012099995485958501,5.264904639937661
148,34243.6,309.3753239977672,2.8946758742133776,18.580234114220573,0.016666666666666666,0.9274700186649958,1.1303846639394761,0.8368211916089058,1.0674107148249945,-1.175074923237165,-0.01796274889599193,0.020231959807940503,5.265454092892734
149,34333.8,307.0711175565531,2.8971710734566054,18.51005059556421,0.016666666666666666,0.9323535146315892,1.1274002176523208,0.8374173411726952,1.0533074311415354,-1.1884945873419444,0.011028502242473082,0.011167324589171666,5.268161168912562
150,34424.1,312.5295338631078,2.8832501117388407,18.90161134129823,0.016666666666666666,0.9232145338257154,1.125277296702067,0.8347582812110583,1.072003183166186,-1.1944472817579905,-0.009784500750488248,0.03120906138471488,5.272822038058577
151,34514.2,312.4718289923391,2.8930709723631542,18.62537586362294,0.016666666666666666,0.9342933572332064,1.135726624528567,0.8230509906013806,1.081814362804095,-1.1924684460957844,-0.018139802473635714,0.016053887080278034,5.276871464469216
152,34604.6,307.5638139859759,2.901168787976106,18.39760519773729,0.016666666666666666,0.9389889867107073,1.1378555540243784,0.8243242472410202,1.0596732767422994,-1.191977146267891,0.021933318444121726,0.013599711019569674,5.276504024481162
153,34694.6,310.3151216300632,2.890558435022831,18.696047058229137,0.016666666666666666,0.9361259677012761,1.1362297358115514,0.8182027315100034,1.0638529960314433,-1.2083165939648945,0.018207526623478368,0.02563879921540825,5.275245014164183
154,34784.7,310.83338107706766,2.8985996423165004,18.469868638350782,0.016666666666666666,0.9414005225896835,1.1455982277790706,0.8116008919477463,1.075929848353068,-1.2099229043722153,0.012158702408510542,0.012966080291551493,5.26840829470801
155,34874.2,308.3609319791903,2.9036634316047034,18.327437307087337,0.016666666666666666,0.9424756509065628,1.1472069396575293,0.8139808410406113,1.0674431933959325,-1.2031593692302704,0.05348341840888477,0.016944633311747264,5.25623404317432
156,34964.6,308.19706535752243,2.8973438238104183,18.505191573699463,0.016666666666666666,0.9349038604895273,1.1366844272613525,0.8257555360595386,1.0590341560045877,-1.2083542426427205,0.012271093952299004,0.01705221128059735,5.254029636651698
157,35054.9,311.99437382255275,2.894345514078935,18.589526292679626,0.016666666666666666,0.9353051573038101,1.1394092669089635,0.8196310898661614,1.080651827653249,-1.2130531471967698,-0.01425571613040545,0.022572135010050783,5.261645193580243
158,35145.3,308.85836675100853,2.915002020895481,18.008512036816438,0.016666666666666666,0.9423461957772573,1.1509425781170528,0.8217132470011711,1.0808712836106618,-1.198685180147489,0.036812265093127884,0.02295111144704172,5.270590426875096
159,35235.3,305.822469190989,2.9094180539250374,18.165574624547787,0.016666666666666666,0.9370923032363255,1.1418008480469386,0.8305249026417733,1.0584127018849054,-1.2089021430412927,-0.0037788323817810245,0.045860170440119544,5.277046622744032
160,35325.5,311.238748022783,2.8940805768966675,18.596978292244348,0.016666666666666666,0.930311601360639,1.1335277384519578,0.8302412370840708,1.0737997150421144,-1.2071024022499721,-0.018702501820809875,0.031247591824396282,5.290274478019552
